AC7.2	C47C12.3
T04A8.6	Y34D9A.4
T04A8.6	Y49E10.3
T04A8.6	Y51H7C.6
T04A8.6	Y54E2A.11
T04A8.6	Y63D3A.5
T04A8.6	Y92H12BR.8
T04A8.6	ZC434.4
T04A8.6	ZK1098.1
T04A8.6	ZK1127.5
T04A8.6	ZK1151.1
T04A8.6	ZK632.13
T04C10.2	T09A5.6
T04C10.2	Y49E10.21
T04C10.2	Y51H4A.15
T04C10.2	ZK622.3
T04D3.2	T20B12.1
T04D3.2	T23B12.7
T04D3.2	T23D8.9
T04D3.2	T23F2.1
T04D3.2	T25G3.3
T04D3.2	T26A5.9
T04D3.2	T26G10.1
T04D3.2	T27F7.3
T04D3.2	T28F12.2
T04D3.2	W02A11.4
T04D3.2	W04A8.7
T04D3.2	W10D5.3
T04D3.2	Y106G6E.6
T04D3.2	Y106G6H.7
T04D3.2	Y113G7B.21
T04D3.2	Y40B1A.4
T04D3.2	Y41E3.11
T04D3.2	Y47G6A.9
T04D3.2	Y49F6B.1
T04D3.2	Y49F6B.2
T04D3.2	Y51H7C.6
T04D3.2	Y52B11A.9
T04D3.2	Y53F4B.22
T04D3.2	Y54E10A.2
T04D3.2	Y54E5B.3
T04D3.2	Y65B4BR.5
T04D3.2	Y71F9AM.4
T04D3.2	Y77E11A.13
T04D3.2	Y77E11A.7
T04D3.2	ZK1127.5
T04D3.2	ZK1128.3
T04D3.2	ZK1151.1
T04D3.2	ZK637.7
T04G9.4	T21D12.4
T04G9.4	T26A5.7
T04G9.4	W03C9.3
T04G9.4	Y106G6E.6
T04G9.4	Y110A2AL.8
T04G9.4	Y34D9A.10
T04G9.4	Y49A3A.2
T04G9.4	Y54E10A.2
T04G9.4	Y71G12B.11
T04G9.4	ZC101.2
T04G9.4	ZK1127.5
T04G9.4	ZK1151.1
T04G9.4	ZK430.1
T05C12.10	T17E9.2
T05C12.10	T23F2.1
T05C12.10	T27F2.1
T05C12.10	Y11D7A.9
T05C12.10	Y23H5A.7
T05C12.10	Y34D9A.10
T05C12.10	Y39C12A.1
T05C12.10	Y48B6A.3
T05C12.10	Y57G11C.24
T05C12.10	Y65B4BR.5
T05C12.10	Y71G12B.11
T05C12.10	ZK783.1
T05C12.6	W09C2.1
T05C12.6	W09C5.2
T05C12.6	Y50D4C.1
T05C12.6	Y51H7C.6
T05C12.6	Y71H2B.3
T05C12.6	ZC504.4
T05C12.6	ZK1058.2
T05C12.6	ZK546.13
T05C12.7	T05D4.4
T05C12.7	T05E8.3
T05C12.7	T10H9.3
T05C12.7	T17E9.2
T05C12.7	T20B12.1
T05C12.7	T21B10.3
T05C12.7	T22D1.10
T05C12.7	T22D1.4
T05C12.7	T23B12.3
T05C12.7	T27F2.1
T05C12.7	W04A8.7
T05C12.7	Y116A8C.35
T05C12.7	Y25C1A.5
T05C12.7	Y37D8A.18
T05C12.7	Y38E10A.24
T05C12.7	Y47D3A.6
T05C12.7	Y47D3B.7
T05C12.7	Y47G6A.9
T05C12.7	Y48B6A.1
T05C12.7	Y48B6A.13
T05C12.7	Y48G1A.5
T05C12.7	Y49F6B.1
T05C12.7	Y51H7BR.8
T05C12.7	Y55F3AR.3
T05C12.7	Y71F9AM.4
T05C12.7	Y71F9B.4
T05C12.7	Y71G12B.11
T05C12.7	Y71H2AM.17
T05C12.7	ZK637.8
T05D4.4	T10H9.3
T05D4.4	T14F9.4
T05D4.4	T17E9.2
T05D4.4	T21B10.3
T05D4.4	T22D1.4
T05D4.4	T27F2.1
T05D4.4	W04A8.7
T05D4.4	Y116A8C.35
T05D4.4	Y37D8A.18
T05D4.4	Y47G6A.9
T05D4.4	Y51H7BR.8
T05D4.4	Y71F9AM.4
T05D4.4	Y71F9B.4
T05E11.5	T09A5.11
T05E11.5	T12A2.2
T05E11.5	T12D8.7
T05E11.5	T22D1.4
T05E11.5	W07E6.1
T05E11.5	W09C5.2
T05E11.5	Y34D9A.4
T05E11.5	Y37D8A.10
T05E11.5	Y59A8B.6
T05E11.5	ZC376.6
T05E11.5	ZK1236.3
T05E11.5	ZK180.3
T05E11.5	ZK287.5
T05E8.3	T20B12.1
T05E8.3	T21B10.7
T05E8.3	T22D1.10
T05E8.3	T25C12.1
T05E8.3	Y110A7A.13
T05E8.3	Y43H11AL.2
T05E8.3	Y48B6A.1
T05E8.3	Y48G1A.5
T05E8.3	Y49F6B.1
T05E8.3	Y53C12B.2
T05E8.3	Y55F3AR.3
T05E8.3	Y57A10A.27
T05E8.3	Y71G12B.11
T05E8.3	Y71H2AM.17
T05E8.3	Y77E11A.7
T05E8.3	ZK1127.5
T05E8.3	ZK637.8
T05G5.3	T09A5.9
T05G5.3	T10F2.4
T05G5.3	T14F9.1
T05G5.3	T19E10.1
T05G5.3	T20B12.1
T05G5.3	W02A11.4
T05G5.3	W07E6.4
T05G5.3	W09C5.2
T05G5.3	Y40B1A.4
T05G5.3	Y47D3A.26
T05G5.3	Y53H1C.2
T05G5.3	Y55B1BM.1
T05G5.3	Y57G11C.31
T05G5.3	Y62E10A.11
T05G5.3	Y65B4BR.5
T05G5.3	Y66H1A.4
T05G5.3	ZK1151.1
T05G5.3	ZK430.8
T05H4.12	T15B7.2
T05H4.12	T23D8.3
T05H4.12	Y47D3A.26
T05H4.12	Y47G6A.20
T05H4.12	Y53C10A.12
T05H4.12	Y71F9B.4
T05H4.12	Y76A2A.2
T05H4.12	ZK1151.1
T06D8.5	T06D8.6
T06D8.5	T14B4.2
T06D8.5	Y47D3B.7
T06D8.5	Y51H7BR.8
T06D8.5	Y71H10B.1
T06D8.6	T14B4.2
T06D8.6	VW02B12L.1
T06D8.6	W09C5.8
T06D8.6	W10G6.2
T06D8.6	Y47D3B.7
T06D8.6	Y47G6A.9
T06D8.6	Y51H7BR.8
T06D8.6	Y71H10B.1
T06D8.6	Y71H2AM.17
T06D8.8	T10B5.3
T06D8.8	T23B12.7
T06D8.8	T23D8.9
T06D8.8	T23G7.1
T06D8.8	T25G3.3
T06D8.8	T26A5.7
T06D8.8	T26G10.1
T06D8.8	W06E11.1
T06D8.8	W07E6.1
T06D8.8	W08F4.8
T06D8.8	Y40B1A.4
T06D8.8	Y47D3B.7
T06D8.8	Y49E10.21
T06D8.8	Y52B11A.9
T06D8.8	Y54E2A.11
T06D8.8	ZK1127.4
T06D8.8	ZK1151.1
T06D8.8	ZK637.7
T06D8.8	ZK795.3
T06D8.8	ZK856.10
T07A9.6	T23B12.7
T08A11.2	W03C9.4
T08A11.2	Y38F2AL.4
T08A11.2	Y47D3A.26
T08A11.2	Y53C10A.12
T08A11.2	ZC168.3
T08A11.2	ZK1151.1
T08B2.10	T08B2.9
T08B2.10	T17E9.1
T08B2.10	T24H7.1
T08B2.10	T25G3.3
T08B2.10	T26A5.9
T08B2.10	T26G10.1
T08B2.10	T27F7.3
T08B2.10	W04A4.5
T08B2.10	W04A8.7
T08B2.10	W10D5.3
T08B2.10	Y105E8A.16
T08B2.10	Y105E8B.2
T08B2.10	Y106G6E.6
T08B2.10	Y106G6H.7
T08B2.10	Y11D7A.9
T08B2.10	Y17G7B.20
T08B2.10	Y32F6A.3
T08B2.10	Y40B1A.4
T08B2.10	Y54E2A.11
T08B2.10	Y65B4BR.5
T08B2.10	Y87G2A.5
T08B2.10	ZC247.1
T08B2.10	ZC518.2
T08B2.10	ZK1127.5
T08B2.10	ZK1151.1
T08B2.10	ZK858.7
T08B2.9	T09B4.9
T08B2.9	T10E9.7
T08B2.9	W04A4.5
T08B2.9	Y105E8A.16
T08B2.9	Y32F6A.3
T08B2.9	Y54E2A.11
T08B2.9	ZC434.2
T08B2.9	ZK1151.1
T08B6.3	T26A5.9
T08B6.3	W01B6.9
T08B6.3	W03C9.4
T08B6.3	W09C5.2
T08B6.3	Y40B1A.4
T08B6.3	Y47D3A.26
T08B6.3	Y47G6A.8
T08B6.3	ZC123.3
T08B6.3	ZK1151.1
T09A5.11	T12A2.2
T09A5.11	T12D8.7
T09A5.11	T22D1.4
T09A5.11	W07E6.1
T09A5.11	W09C5.2
T09A5.11	Y34D9A.4
T09A5.11	Y37D8A.10
T09A5.11	Y59A8B.6
T09A5.11	ZC376.6
T09A5.11	ZK1236.3
T09A5.11	ZK180.3
T09A5.11	ZK287.5
T09A5.6	T19E10.1
T09A5.6	T27A3.2
T09A5.6	Y106G6H.7
T09A5.6	Y18D10A.17
T09A5.6	Y49E10.21
T09A5.6	Y51H4A.15
T09A5.6	ZK622.3
T09A5.9	T20B12.1
T09A5.9	W02A11.4
T09A5.9	W09C5.2
T09A5.9	Y40B1A.4
T09A5.9	Y47D3A.26
T09A5.9	Y62E10A.11
T09A5.9	Y65B4BR.5
T09A5.9	ZK1151.1
T09B4.9	T10E9.7
T09B4.9	Y105E8A.16
T09B4.9	ZC434.2
T10B5.3	T23B12.7
T10B5.3	T23G7.1
T10B5.3	T25G3.3
T10B5.3	T26A5.7
T10B5.3	T26G10.1
T10B5.3	W06E11.1
T10B5.3	W07E6.1
T10B5.3	ZK1127.4
T10B5.3	ZK795.3
T10B5.5	T20B12.1
T10B5.5	W02A11.4
T10B5.5	W04A4.5
T10B5.5	Y40B1A.4
T10B5.5	Y48G1A.5
T10B5.5	Y55F3AR.3
T10B5.5	Y65B4BR.5
T10B5.5	ZK1151.1
T10B9.4	W06B11.2
T10E9.7	Y105E8A.16
T10E9.7	ZC434.2
T10F2.3	T25D3.2
T10F2.3	Y47D3B.7
T10F2.4	T14F9.1
T10F2.4	T19E10.1
T10F2.4	W07E6.4
T10F2.4	Y47D3A.26
T10F2.4	Y53H1C.2
T10F2.4	Y55B1BM.1
T10H9.3	T14G10.5
T10H9.3	T17E9.2
T10H9.3	T20B12.1
T10H9.3	T22D1.4
T10H9.3	T23B12.3
T10H9.3	T27F2.1
T10H9.3	W08D2.7
T10H9.3	W09B6.1
T10H9.3	Y116A8C.35
T10H9.3	Y25C1A.5
T10H9.3	Y37D8A.18
T10H9.3	Y47D3B.7
T10H9.3	Y48B6A.13
T10H9.3	Y48G1A.5
T10H9.3	Y55F3AR.3
T10H9.3	Y71D11A.5
T10H9.3	Y71F9AM.4
T10H9.3	Y71F9B.4
T10H9.3	Y71G12B.11
T10H9.3	ZK637.8
T10H9.4	T26A5.9
T11G6.1	Y111B2A.11
T11G6.1	Y111B2A.12
T11G6.1	Y17G7B.20
T11G6.1	Y48A6B.5
T11G6.1	ZC247.1
T11G6.1	ZK550.3
T12A2.2	T12D8.7
T12A2.2	T19E10.1
T12A2.2	T22D1.4
T12A2.2	W07E6.1
T12A2.2	W09C5.2
T12A2.2	Y105E8B.1
T12A2.2	Y37D8A.10
T12A2.2	Y59A8B.6
T12A2.2	ZC376.6
T12A2.2	ZC404.7
T12A2.2	ZK1236.3
T12A2.2	ZK287.5
T12C9.7	T20B12.1
T12C9.7	T22D1.10
T12C9.7	T25C12.1
T12C9.7	W08D2.7
T12C9.7	Y110A7A.13
T12C9.7	Y111B2A.11
T12C9.7	Y111B2A.12
T12C9.7	Y17G7B.20
T12C9.7	Y48A6B.5
T12C9.7	Y63D3A.8
T12C9.7	ZC247.1
T12C9.7	ZC434.4
T12C9.7	ZK550.3
T12D8.1	T25D3.2
T12D8.1	Y47D3B.7
T12D8.1	Y49E10.21
T12D8.1	Y71G12B.11
T12D8.7	T22D1.4
T12D8.7	W07E6.1
T12D8.7	W09C5.2
T12D8.7	Y34D9A.4
T12D8.7	Y37D8A.10
T12D8.7	Y59A8B.6
T12D8.7	ZC376.6
T12D8.7	ZK180.3
T12D8.7	ZK287.5
T12F5.4	T25C12.1
T12F5.4	T27C4.4
T12F5.4	W02A11.4
T12F5.4	W09C5.2
T12F5.4	Y113G7B.21
T12F5.4	Y34D9A.4
T13H5.4	T26A5.9
T13H5.4	W04A4.5
T13H5.4	Y40B1A.4
T13H5.4	Y54E2A.11
T13H5.4	ZK1151.1
T14B4.2	VW02B12L.1
T14B4.2	Y47D3B.7
T14B4.2	Y47G6A.9
T14B4.2	Y51H7BR.8
T14B4.2	Y71H10B.1
T14B4.2	Y71H2AM.17
T14B4.7	T27F7.3
T14B4.7	Y106G6H.7
T14B4.7	Y49F6B.1
T14B4.7	Y51H4A.15
T14B4.7	Y53C12A.4
T14B4.7	ZK1127.5
T14B4.7	ZK863.6
T14F9.1	T19E10.1
T14F9.1	T26A5.7
T14F9.1	W07E6.4
T14F9.1	Y110A2AL.8
T14F9.1	Y34D9A.10
T14F9.1	Y47D3A.26
T14F9.1	Y49A3A.2
T14F9.1	Y53H1C.2
T14F9.1	Y54E10A.2
T14F9.1	Y57G11C.31
T14F9.1	Y71G12B.11
T14F9.1	ZK1127.5
T14F9.1	ZK1151.1
T14F9.1	ZK430.1
T14F9.1	ZK430.8
T14F9.4	T21B10.3
T14F9.4	W04A8.7
T14F9.4	Y71F9AM.4
T14G10.5	T17E9.2
T14G10.5	T20B12.1
T14G10.5	T20H4.3
T14G10.5	T21D12.4
T14G10.5	W08D2.7
T14G10.5	Y111B2A.11
T14G10.5	Y48G1A.5
T14G10.5	Y55F3AR.3
T14G10.5	Y71D11A.5
T14G10.5	Y71F9B.4
T14G10.5	Y71G12B.11
T14G10.5	Y77E11A.13
T14G10.5	ZK637.8
T15B7.2	T21D12.4
T15B7.2	T23D8.3
T15B7.2	T27F7.1
T15B7.2	Y38F2AL.4
T15B7.2	Y47G6A.20
T15B7.2	Y53C10A.12
T15B7.2	Y63D3A.5
T15B7.2	Y76A2A.2
T15B7.2	ZK1151.1
T16H12.4	Y32F6A.3
T16H12.4	Y54E2A.11
T16H12.4	Y71G12B.14
T16H12.4	ZC518.2
T16H12.4	ZK1151.1
T16H12.4	ZK742.1
T17E9.1	T21D12.4
T17E9.1	T22B11.5
T17E9.1	T23F2.1
T17E9.1	T24H7.1
T17E9.1	T25G3.3
T17E9.1	T26A5.9
T17E9.1	T26G10.1
T17E9.1	T27B1.2
T17E9.1	T27F7.3
T17E9.1	W04A8.7
T17E9.1	W09D10.1
T17E9.1	W10D5.3
T17E9.1	Y105E8B.2
T17E9.1	Y106G6E.6
T17E9.1	Y11D7A.9
T17E9.1	Y18D10A.5
T17E9.1	Y32F6A.3
T17E9.1	Y34D9A.10
T17E9.1	Y40B1A.4
T17E9.1	Y54E2A.11
T17E9.1	Y63D3A.5
T17E9.1	Y65B4BR.5
T17E9.1	Y6B3A.1
T17E9.1	Y71G12B.11
T17E9.1	Y71H2B.10
T17E9.1	Y77E11A.13
T17E9.1	Y79H2A.6
T17E9.1	ZC328.1
T17E9.1	ZC518.2
T17E9.1	ZK1127.5
T17E9.1	ZK1151.1
T17E9.1	ZK20.6
T17E9.1	ZK430.8
T17E9.1	ZK792.6
T17E9.1	ZK858.7
T17E9.2	T20B12.1
T17E9.2	T20H4.3
T17E9.2	T21D12.4
T17E9.2	T22D1.4
T17E9.2	T23B12.3
T17E9.2	T27F2.1
T17E9.2	T27F7.3
T17E9.2	VW02B12L.1
T17E9.2	W03F8.10
T17E9.2	W04A8.7
T17E9.2	W08D2.7
T17E9.2	W09B6.1
T17E9.2	W09D10.1
T17E9.2	Y111B2A.11
T17E9.2	Y116A8C.35
T17E9.2	Y11D7A.9
T17E9.2	Y25C1A.5
T17E9.2	Y32F6A.3
T17E9.2	Y34D9A.10
T17E9.2	Y37D8A.18
T17E9.2	Y38A8.2
T17E9.2	Y38E10A.24
T17E9.2	Y39C12A.1
T17E9.2	Y47D3B.7
T17E9.2	Y48B6A.13
T17E9.2	Y48B6A.3
T17E9.2	Y48G1A.5
T17E9.2	Y51H7C.6
T17E9.2	Y54E2A.11
T17E9.2	Y55F3AR.3
T17E9.2	Y57A10A.27
T17E9.2	Y57G11C.24
T17E9.2	Y6B3A.1
T17E9.2	Y71D11A.5
T17E9.2	Y71F9AM.4
T17E9.2	Y71F9B.4
T17E9.2	Y71G12B.11
T17E9.2	Y71H2AM.17
T17E9.2	Y77E11A.13
T17E9.2	ZK1127.4
T17E9.2	ZK1151.1
T17E9.2	ZK1193.5
T17E9.2	ZK637.8
T17E9.2	ZK652.1
T18H9.2	Y39B6A.20
T18H9.2	Y47H10A.1
T18H9.2	Y56A3A.32
T18H9.2	Y77E11A.11
T19B4.7	T21D12.4
T19B4.7	T21G5.5
T19B4.7	W03C9.4
T19B4.7	W09C2.1
T19B4.7	Y106G6E.6
T19B4.7	Y47D3B.1
T19B4.7	Y47G6A.15
T19B4.7	Y54E10A.16
T19B4.7	Y63D3A.5
T19B4.7	Y67D8C.10
T19B4.7	Y76A2A.2
T19B4.7	ZC101.2
T19B4.7	ZK1127.5
T19B4.7	ZK1151.1
T19B4.7	ZK867.1
T19B4.7	ZK909.2
T19E10.1	T22D1.4
T19E10.1	T27A3.2
T19E10.1	W03C9.4
T19E10.1	W07E6.1
T19E10.1	W07E6.4
T19E10.1	W09C2.1
T19E10.1	W09C5.2
T19E10.1	Y105E8B.1
T19E10.1	Y106G6H.7
T19E10.1	Y34D9A.4
T19E10.1	Y37D8A.10
T19E10.1	Y47D3A.26
T19E10.1	Y49E10.21
T19E10.1	Y53H1C.2
T19E10.1	Y55B1BM.1
T19E10.1	ZC168.3
T19E10.1	ZC404.7
T19E10.1	ZK1151.1
T19E10.1	ZK180.3
T19E10.1	ZK287.5
T19E10.1	ZK909.2
T19E7.3	T23F2.1
T19E7.3	Y106G6E.6
T19E7.3	Y54E10A.2
T19E7.3	ZK1127.5
T19E7.3	ZK1151.1
T20B12.1	T22D1.10
T20B12.1	T23D8.9
T20B12.1	T25C12.1
T20B12.1	T25G3.3
T20B12.1	T26G10.1
T20B12.1	T27F2.1
T20B12.1	T27F7.3
T20B12.1	W01B11.3
T20B12.1	W01G7.3
T20B12.1	W02A11.4
T20B12.1	W04A4.5
T20B12.1	W08D2.7
T20B12.1	W09C5.2
T20B12.1	Y110A7A.13
T20B12.1	Y111B2A.11
T20B12.1	Y40B1A.4
T20B12.1	Y47D3A.26
T20B12.1	Y48B6A.1
T20B12.1	Y48G1A.5
T20B12.1	Y49F6B.1
T20B12.1	Y54E2A.11
T20B12.1	Y55F3AR.3
T20B12.1	Y62E10A.11
T20B12.1	Y65B4BR.5
T20B12.1	Y71D11A.5
T20B12.1	Y71F9AM.4
T20B12.1	Y71F9B.4
T20B12.1	Y71G12B.11
T20B12.1	Y71H2AM.17
T20B12.1	Y77E11A.13
T20B12.1	Y77E11A.7
T20B12.1	ZC123.3
T20B12.1	ZC247.1
T20B12.1	ZC434.4
T20B12.1	ZK1127.5
T20B12.1	ZK1151.1
T20B12.1	ZK637.8
T20B12.1	ZK856.10
T20B5.1	T21D12.4
T20B5.1	T23H2.5
T20B5.1	T26A5.9
T20B5.1	Y106G6E.6
T20B5.1	Y34D9A.10
T20B5.1	Y65B4A.3
T20B5.1	Y6B3A.1
T20B5.1	Y71G12B.11
T20B5.1	Y79H2A.6
T20H4.3	W08D2.7
T20H4.3	W09D10.1
T20H4.3	Y111B2A.11
T20H4.3	Y57A10A.27
T20H4.3	Y71D11A.5
T20H4.3	Y71G12B.11
T20H4.3	Y77E11A.13
T20H4.3	ZK652.1
T21B10.3	T27F2.1
T21B10.3	W04A8.7
T21B10.3	Y116A8C.35
T21B10.3	Y47D3A.6
T21B10.3	Y47G6A.9
T21B10.3	Y51H7BR.8
T21B10.3	Y51H7C.6
T21B10.3	Y71F9AM.4
T21B10.3	Y71H2AM.17
T21B10.3	ZK593.5
T21B10.7	T27F7.3
T21B10.7	W07E6.1
T21B10.7	Y38A8.2
T21B10.7	Y48B6A.1
T21B10.7	Y49F6B.1
T21B10.7	Y53C12B.2
T21B10.7	Y55F3AR.3
T21B10.7	Y71G12B.11
T21B10.7	Y77E11A.7
T21B10.7	ZK1127.5
T21B10.7	ZK856.11
T21C9.5	Y47D3B.7
T21C9.5	Y47G6A.23
T21D12.4	T23H2.5
T21D12.4	T26A5.7
T21D12.4	T26A5.9
T21D12.4	T27F7.1
T21D12.4	W03C9.3
T21D12.4	W07B3.2
T21D12.4	W08D2.7
T21D12.4	W09D10.1
T21D12.4	Y106G6E.6
T21D12.4	Y110A2AL.8
T21D12.4	Y111B2A.11
T21D12.4	Y34D9A.10
T21D12.4	Y39F10B.1
T21D12.4	Y49A3A.2
T21D12.4	Y53C10A.12
T21D12.4	Y54E10A.2
T21D12.4	Y63D3A.5
T21D12.4	Y65B4A.3
T21D12.4	Y67D8C.10
T21D12.4	Y6B3A.1
T21D12.4	Y71D11A.5
T21D12.4	Y71F9B.4
T21D12.4	Y71G12B.11
T21D12.4	Y71H2B.10
T21D12.4	Y76A2A.2
T21D12.4	Y77E11A.13
T21D12.4	Y79H2A.6
T21D12.4	ZC101.2
T21D12.4	ZK1058.2
T21D12.4	ZK1127.5
T21D12.4	ZK1151.1
T21D12.4	ZK20.6
T21D12.4	ZK792.6
T21G5.5	Y106G6E.6
T21G5.5	Y11D7A.9
T21G5.5	Y47G6A.15
T21G5.5	Y49E10.3
T21G5.5	Y54E10A.16
T21G5.5	Y63D3A.5
T21G5.5	ZK1127.5
T22A3.5	T27C4.4
T22A3.5	W01B11.3
T22B11.5	T26A5.9
T22B11.5	W09D10.1
T22B11.5	Y106G6E.6
T22B11.5	Y18D10A.5
T22B11.5	Y34D9A.10
T22B11.5	Y65B4A.3
T22B11.5	Y6B3A.1
T22B11.5	Y71H2B.10
T22B11.5	Y79H2A.6
T22B11.5	ZK792.6
T22B7.1	T25C12.1
T22B7.1	T27C4.4
T22B7.1	W02A11.4
T22B7.1	W09C5.2
T22B7.1	Y113G7B.21
T22B7.1	Y34D9A.4
T22B7.1	ZK1127.5
T22D1.10	T25C12.1
T22D1.10	T26G10.1
T22D1.10	T27F2.1
T22D1.10	W01B11.3
T22D1.10	W01G7.3
T22D1.10	W02A11.4
T22D1.10	W08D2.7
T22D1.10	Y110A7A.13
T22D1.10	Y40B1A.4
T22D1.10	Y48B6A.1
T22D1.10	Y48G1A.5
T22D1.10	Y49F6B.1
T22D1.10	Y55F3AR.3
T22D1.10	Y65B4BR.5
T22D1.10	Y71H2AM.17
T22D1.10	ZC247.1
T22D1.10	ZC434.4
T22D1.10	ZK1127.5
T22D1.10	ZK1151.1
T22D1.10	ZK637.8
T22D1.10	ZK856.10
T22D1.4	T27F2.1
T22D1.4	W07E6.1
T22D1.4	W09C5.2
T22D1.4	Y105E8B.1
T22D1.4	Y37D8A.10
T22D1.4	Y37D8A.18
T22D1.4	Y59A8B.6
T22D1.4	Y71F9B.4
T22D1.4	Y71G12B.11
T22D1.4	ZC376.6
T22D1.4	ZC404.7
T22D1.4	ZK1236.3
T22D1.4	ZK287.5
T22D2.1	T23F2.1
T22D2.1	T27F2.1
T22D2.1	Y23H5A.7
T22D2.1	Y34D9A.10
T22D2.1	Y48B6A.3
T22D2.1	Y65B4BR.5
T23B12.3	Y38E10A.24
T23B12.3	Y47D3B.7
T23B12.3	Y71F9B.4
T23B12.7	T23D8.9
T23B12.7	T23G7.1
T23B12.7	T24C4.1
T23B12.7	T25G3.3
T23B12.7	T26A5.7
T23B12.7	T26A8.4
T23B12.7	T26G10.1
T23B12.7	W01B11.3
T23B12.7	W06E11.1
T23B12.7	W07E6.1
T23B12.7	Y37E3.9
T23B12.7	Y40B1A.4
T23B12.7	Y41E3.11
T23B12.7	Y47G6A.9
T23B12.7	Y49F6B.1
T23B12.7	Y49F6B.2
T23B12.7	Y51H7C.6
T23B12.7	Y52B11A.9
T23B12.7	Y53F4B.22
T23B12.7	Y54E10A.2
T23B12.7	Y92H12BR.8
T23B12.7	ZC434.4
T23B12.7	ZK1127.4
T23B12.7	ZK1151.1
T23B12.7	ZK637.7
T23B12.7	ZK795.3
T23B12.7	ZK856.10
T23D8.1	T27F2.1
T23D8.1	W02A11.4
T23D8.1	W09C2.1
T23D8.1	Y106G6E.6
T23D8.1	Y11D7A.9
T23D8.1	Y34D9A.4
T23D8.1	Y40B1A.4
T23D8.1	Y51A2D.15
T23D8.1	Y51H7C.6
T23D8.1	Y54E2A.3
T23D8.1	Y63D3A.5
T23D8.1	Y71G12B.14
T23D8.1	Y71H2B.3
T23D8.1	ZC581.1
T23D8.1	ZK1098.1
T23D8.1	ZK1127.5
T23D8.3	T27F7.1
T23D8.3	Y47G6A.20
T23D8.3	Y53C10A.12
T23D8.3	Y63D3A.5
T23D8.3	Y76A2A.2
T23D8.3	ZK1151.1
T23D8.9	T26A5.9
T23D8.9	W02A11.4
T23D8.9	W04A4.5
T23D8.9	W04A8.7
T23D8.9	W08F4.8
T23D8.9	W09C2.1
T23D8.9	W10C8.2
T23D8.9	Y105E8A.17
T23D8.9	Y105E8A.9
T23D8.9	Y106G6E.6
T23D8.9	Y34D9A.4
T23D8.9	Y40B1A.4
T23D8.9	Y41E3.11
T23D8.9	Y47D3B.7
T23D8.9	Y47G6A.8
T23D8.9	Y47G6A.9
T23D8.9	Y48G10A.4
T23D8.9	Y49E10.21
T23D8.9	Y49F6B.1
T23D8.9	Y49F6B.2
T23D8.9	Y51A2D.15
T23D8.9	Y51H7C.6
T23D8.9	Y52B11A.9
T23D8.9	Y53F4B.22
T23D8.9	Y54E10A.15
T23D8.9	Y54E10A.2
T23D8.9	Y54E10BR.6
T23D8.9	Y54E2A.11
T23D8.9	Y54E5B.3
T23D8.9	Y65B4BR.5
T23D8.9	Y71F9AM.4
T23D8.9	Y77E11A.7
T23D8.9	ZK1128.3
T23D8.9	ZK1151.1
T23D8.9	ZK550.4
T23D8.9	ZK637.7
T23F2.1	T26A5.7
T23F2.1	T26A5.9
T23F2.1	T26A8.4
T23F2.1	T26G10.1
T23F2.1	T27B1.2
T23F2.1	T27F2.1
T23F2.1	T27F7.3
T23F2.1	W03C9.3
T23F2.1	W04A8.7
T23F2.1	W04G3.8
T23F2.1	W08F4.6
T23F2.1	W10D5.3
T23F2.1	WBGene00007042
T23F2.1	Y106G6E.6
T23F2.1	Y106G6H.7
T23F2.1	Y113G7B.21
T23F2.1	Y11D7A.9
T23F2.1	Y23H5A.7
T23F2.1	Y34D9A.10
T23F2.1	Y40B1A.4
T23F2.1	Y48B6A.3
T23F2.1	Y49F6B.1
T23F2.1	Y53C10A.12
T23F2.1	Y54E10A.2
T23F2.1	Y54E5B.3
T23F2.1	Y65B4BR.5
T23F2.1	Y71G12B.11
T23F2.1	Y76A2A.2
T23F2.1	Y77E11A.13
T23F2.1	Y79H2A.3
T23F2.1	ZC123.3
T23F2.1	ZC328.1
T23F2.1	ZC518.2
T23F2.1	ZK1127.5
T23F2.1	ZK1151.1
T23F2.1	ZK430.8
T23F2.1	ZK783.1
T23F2.1	ZK973.6
T23G7.1	T25G3.3
T23G7.1	T26A5.7
T23G7.1	T26G10.1
T23G7.1	W06E11.1
T23G7.1	ZK1127.4
T23G7.1	ZK856.10
T23H2.5	T24A11.1
T23H2.5	W07E6.4
T23H2.5	W09D10.1
T23H2.5	Y106G6E.6
T23H2.5	Y39F10B.1
T23H2.5	Y53H1C.2
T23H2.5	Y55B1BM.1
T23H2.5	Y6B3A.1
T23H2.5	Y71F9AM.4
T23H2.5	Y71H2B.10
T24A11.1	W07E6.4
T24A11.1	Y53H1C.2
T24A11.1	Y55B1BM.1
T24C4.1	T26A8.4
T24C4.1	W01B11.3
T24C4.1	W07E6.1
T24C4.1	Y37E3.9
T24C4.1	Y92H12BR.8
T24C4.1	ZC434.4
T24H7.1	T25G3.3
T24H7.1	T26A5.9
T24H7.1	T26G10.1
T24H7.1	T27F7.3
T24H7.1	Y105E8B.2
T24H7.1	Y65B4BR.5
T24H7.1	ZK1127.5
T24H7.1	ZK858.7
T25C12.1	T26A8.4
T25C12.1	T27C4.4
T25C12.1	T27F2.1
T25C12.1	W02A11.4
T25C12.1	W04D2.6
T25C12.1	W09C5.2
T25C12.1	Y106G6E.6
T25C12.1	Y106G6H.7
